Year,RoundName,MatchId,Player,WebsiteId,Team,Abbreviation,Image,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,ContestedMarks,InterceptMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
2026,Round 22,20262204,Lachie Whitfield,230221,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,4.2,2.9,1.7,3.6,12.4,10.07,0.7,10.5,5.9,4.8,110,105,81,20,6,26,80.8,655,402,4,5,3,16,8,5,5,5,5,4,5,7,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1
2026,Round 22,20262204,Noah Anderson,140932f,Gold Coast,GC,images/afl_logos/GC-40.png,4,1.9,3.5,2.9,12.2,13.67,6.5,1.6,6.7,2.2,78,107,85,18,6,24,37.5,543,161,4,5,10,23,0,13,6,3,3,8,1,0,0,0,76,9,8,0,0,0,0,0,0,0,0,0,4,0
2026,Round 22,20262204,Mac Andrew,140b334,Gold Coast,GC,images/afl_logos/GC-40.png,5,-0.4,5.3,1,10.8,9.87,0,11.2,7,-0.7,84,69,97,9,4,13,76.9,139,174,0,3,3,11,0,6,4,6,4,1,11,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2026,Round 22,20262204,Callum Brown,140a616,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,0,1.1,7.7,1.2,9.9,8.14,0.4,6.6,6.3,0.3,77,78,91,10,5,15,53.3,193,72,1,2,6,19,0,5,4,5,4,2,2,2,1,0,0,0,0,0,0,0,4,1,2,14.4,-6.4,1,5,0
2026,Round 22,20262204,Ben King,1408740,Gold Coast,GC,images/afl_logos/GC-40.png,3.5,-1,5.5,1.5,9.5,6.12,0,7.8,7.1,1.3,69,51,74,3,6,9,77.8,82,145,3,1,3,6,0,5,3,5,3,2,1,3,2,0,0,0,0,0,0,0,3,2,0,13.1,-1.1,1,5,0
2026,Round 22,20262204,Sam Clohesy,140a309,Gold Coast,GC,images/afl_logos/GC-40.png,1.9,2.4,2.1,2.8,9.2,7.17,2,4.7,6.2,0.5,81,61,73,6,11,17,82.4,237,45,0,4,6,12,2,8,8,6,6,6,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3
2026,Round 22,20262204,Bodhi Uwland,140b441,Gold Coast,GC,images/afl_logos/GC-40.png,-0.7,6.6,1.5,1.3,8.7,11.33,1.2,3.8,7.2,-3,110,88,89,15,5,20,75,420,127,1,2,4,12,4,9,4,6,2,2,7,7,1,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0
2026,Round 22,20262204,Joel Jeffrey,14086a8,Gold Coast,GC,images/afl_logos/GC-40.png,1.9,3.7,1.3,1.7,8.6,8.67,1.8,7,4.9,2.9,73,42,76,10,4,14,78.6,323,59,2,5,0,5,0,7,6,5,4,6,4,1,0,0,0,1,1,0,0,0,1,0,0,3.4,-3.4,1,1,0
2026,Round 22,20262204,Ryan Angwin,140ace1,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,2.1,3.1,2.6,0.5,8.4,9.1,1,5.6,4.7,0.7,73,60,76,7,7,14,71.4,235,86,4,2,5,17,0,7,5,6,4,3,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2026,Round 22,20262204,Jake Stringer,23007c,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,-0.1,2.1,0.7,5.8,8.4,10.88,-1.2,5.3,6.2,-0.6,67,63,93,5,3,8,50,157,54,3,3,8,17,0,8,5,7,4,2,1,0,0,0,4,0,0,0,0,0,3,1,2,9.6,-1.6,0,4,1
2026,Round 22,20262204,Daniel Rioli,1407315,Gold Coast,GC,images/afl_logos/GC-40.png,4.2,3.9,-0.9,1,8.2,9,3.4,2,8.1,-0.9,86,70,81,11,10,21,66.7,272,289,2,4,2,12,0,10,9,7,6,6,6,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0
2026,Round 22,20262204,Harry Rowston,140c1c2,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,2.1,2.2,2.6,1.3,8.2,8.84,2,4.2,6.8,1.5,69,69,77,13,9,22,63.6,407,222,4,5,2,16,0,10,7,6,4,5,7,3,0,0,76,4,4,0,0,0,0,0,0,0,0,0,3,1
2026,Round 22,20262204,Sam Taylor,14083bf,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,2.6,1.1,0.8,3.2,7.8,9.17,0,7.4,4.1,1.3,41,25,91,3,4,7,71.4,99,217,0,1,1,5,0,4,3,4,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2026,Round 22,20262204,Jed Walter,140cbf8,Gold Coast,GC,images/afl_logos/GC-40.png,3.2,2.8,1.8,-0.2,7.5,5.86,0,5.6,3.2,2.1,52,42,79,3,6,9,77.8,126,52,2,1,2,7,0,4,3,4,3,3,0,2,1,0,0,0,0,0,0,0,2,1,1,7.3,-0.3,0,5,0
2026,Round 22,20262204,Christian Petracca,231162,Gold Coast,GC,images/afl_logos/GC-40.png,2,2.8,2.4,0.4,7.5,14.03,1.6,4,4.2,0.8,46,39,75,7,7,14,57.1,172,119,1,3,1,14,0,7,6,4,4,6,2,0,0,0,48,2,3,0,0,0,1,0,0,1.5,-1.5,0,3,0
2026,Round 22,20262204,Kieren Briggs,1409034,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,1.3,-2.5,1.5,6.8,7.1,11.75,4.6,-3,4.5,-2.9,64,72,67,7,5,12,33.3,183,107,4,4,3,7,0,8,4,2,2,0,2,2,0,0,28,5,6,58,23,6,1,0,1,4.1,-3.1,0,2,1
2026,Round 22,20262204,Connor Idun,1408ed3,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,0.4,1.3,2.3,3,6.9,10.27,2.4,1.7,1.9,1.3,70,51,100,7,4,11,90.9,253,140,3,4,4,13,0,2,2,0,0,4,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262204,Aaron Cadman,140b99e,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,0,-0.5,5.9,0.7,6.1,8.07,0.3,3.5,6.5,-0.2,62,41,96,6,6,12,41.7,171,15,3,6,1,10,0,9,7,8,6,4,2,0,0,0,0,0,1,0,0,0,2,2,0,8.4,3.6,0,2,0
2026,Round 22,20262204,Clayton Oliver,2db9dd,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,-0.9,1,6,-0.7,5.5,12.81,2,2.5,3.8,1.3,83,90,84,13,10,23,39.1,435,126,2,5,6,13,0,10,7,3,2,9,2,3,0,0,80,3,7,0,0,0,1,0,0,1.6,-1.6,1,5,2
2026,Round 22,20262204,Lachie Ash,1409365,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,1.7,2.4,0.6,0.6,5.4,11.89,1.3,3.3,3.6,1.2,74,63,87,15,5,20,70,570,210,1,7,1,10,5,6,4,4,3,6,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2
2026,Round 22,20262204,Charlie Ballard,14091f2,Gold Coast,GC,images/afl_logos/GC-40.png,1.7,0.3,2.1,1.1,5.1,5.89,0,5.3,4.5,0.3,63,53,90,9,1,10,70,133,234,0,2,2,7,0,4,2,4,2,1,6,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2
2026,Round 22,20262204,John Noble,1406f88,Gold Coast,GC,images/afl_logos/GC-40.png,0.4,2.2,-0.2,2.5,4.8,9.66,1.1,1.3,3.4,-1.2,83,81,86,14,2,16,75,453,73,5,4,6,17,1,4,2,3,2,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 22,20262204,Max Gruzewski,140dc51,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,3.4,-1.7,3.6,-0.6,4.8,6.23,0,4.8,5.1,0.5,56,48,93,6,5,11,54.5,145,95,2,1,1,5,0,6,5,6,5,2,1,2,0,0,0,0,0,0,0,0,2,2,0,7.7,4.3,0,4,0
2026,Round 22,20262204,Nicholas Madden,140cbff,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,0.5,2.3,-0.5,2.3,4.6,11.27,-0.5,2.3,2.1,0,46,36,58,2,3,5,100,117,30,2,2,2,9,0,3,3,2,2,3,2,0,0,0,72,1,1,64,19,4,0,0,0,0,0,0,3,3
2026,Round 22,20262204,Toby Bedford,1408f0b,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,4.5,0,0,0,4.5,9.25,0.2,2.8,3.1,-0.6,26,27,24,1,4,5,60,80,3,2,2,4,9,0,3,3,3,3,2,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262204,Lachlan Gulbin,140e1b8,Gold Coast,GC,images/afl_logos/GC-40.png,5.5,-1.8,0.2,0.3,4.2,4.32,1.2,3.5,5.2,-1.6,45,61,62,8,2,10,60,173,91,1,1,3,12,0,4,3,3,2,1,3,4,0,1,0,1,1,0,0,0,5,1,2,16.5,-8.5,0,5,2
2026,Round 22,20262204,Jake Rogers,140b60b,Gold Coast,GC,images/afl_logos/GC-40.png,0,1.1,0.5,1.1,2.7,6.74,0,-0.8,1.9,-2.7,34,38,67,4,3,7,42.9,150,8,2,2,3,15,0,2,1,2,1,3,0,2,0,0,0,0,0,0,0,0,1,0,1,3.6,-2.6,0,1,0
2026,Round 22,20262204,Jayden Laverde,2311a8,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,2.3,0,0,0,2.3,6.53,0,1.1,2.5,-1.4,21,22,20,2,1,3,66.7,70,0,1,2,2,3,0,2,1,2,1,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262204,Zeke Uwland,140e1b1,Gold Coast,GC,images/afl_logos/GC-40.png,-0.4,2,-0.5,0.4,1.6,6.35,-0.1,-1.2,6.5,-3.8,29,24,54,7,6,13,38.5,247,76,2,9,0,14,0,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2026,Round 22,20262204,Jy Farrar,2dc5a3,Gold Coast,GC,images/afl_logos/GC-40.png,0,0.1,0.1,1.4,1.5,6.02,0,1.3,1.3,0,9,4,49,0,0,0,0,7,0,0,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262204,Ben Long,2daefd,Gold Coast,GC,images/afl_logos/GC-40.png,-1.8,1,0.3,1,0.4,7.35,0,-0.4,3.2,-2.5,35,40,77,7,2,9,44.4,103,66,0,5,4,12,0,4,3,4,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,2.9,-1.9,0,3,0
2026,Round 22,20262204,Riley Hamilton,140e0b6,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,0.4,0.4,-1.9,1,-0.1,2.7,0,-0.5,4.6,-5.1,34,45,75,7,3,10,20,190,8,3,5,4,9,0,7,6,7,6,0,3,1,0,0,0,0,0,0,0,0,2,0,1,5.5,-4.5,0,1,0
2026,Round 22,20262204,Joe Fonti,140eeb5,Greater Western Sydney,GWS,images/afl_logos/GWS-40.png,-1.3,-1,0.1,2,-0.3,6.91,0.9,-3.1,3.5,-6,51,64,85,9,5,14,35.7,292,89,0,5,6,16,0,4,4,2,2,5,5,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2026,Round 22,20262204,Ethan Read,140d8d9,Gold Coast,GC,images/afl_logos/GC-40.png,-0.1,-2.9,-1.6,-0.3,-4.9,4.99,-2.2,-4.1,2.8,-7,31,44,82,8,5,13,23.1,192,29,0,3,1,15,0,4,2,2,0,6,1,1,0,0,16,1,1,12,3,0,1,0,1,4.2,-3.2,0,2,0
2026,Round 22,20262205,Luke Jackson,14093f7,Fremantle,Frem,images/afl_logos/Frem-40.png,8.4,4,6.9,5.8,25,14.06,13.9,6.3,13,2.5,149,105,83,6,11,17,82.4,130,362,3,0,7,18,0,16,5,5,1,3,2,2,2,1,79,8,10,76,26,11,0,0,0,0,0,0,9,8
2026,Round 22,20262205,Harry Sharp,1408afb,Melbourne,Melb,images/afl_logos/Melb-40.png,2.9,7.1,4.7,8,22.8,8.97,2.1,19.6,5.9,16.5,102,73,84,12,2,14,71.4,420,62,5,3,3,7,0,9,6,7,4,3,1,0,0,0,0,1,1,0,0,0,4,3,1,10.9,8.1,0,6,1
2026,Round 22,20262205,Patrick Voss,140b49a,Fremantle,Frem,images/afl_logos/Frem-40.png,8.9,6.3,-1,3.8,18,8.14,0,16.6,4.6,13.2,75,71,88,7,3,10,70,332,13,3,3,2,11,0,3,3,3,3,1,1,5,0,0,0,0,0,0,0,0,6,4,0,19.5,4.5,1,6,0
2026,Round 22,20262205,Tom Sparrow,2dc45f,Melbourne,Melb,images/afl_logos/Melb-40.png,6.7,5.7,4.7,0.7,17.8,11.84,1.8,13.6,5.6,10.4,93,94,77,15,9,24,66.7,459,226,5,3,4,11,0,9,5,3,3,10,2,2,0,0,74,4,5,0,0,0,2,2,0,6.3,5.7,1,8,1
2026,Round 22,20262205,Max Gawn,22f360,Melbourne,Melb,images/afl_logos/Melb-40.png,4.3,3.8,1.4,7.9,17.3,16.48,11.8,3.7,7.8,3.6,105,85,84,7,9,16,50,102,131,4,1,4,8,0,12,6,2,2,1,1,2,0,1,87,8,9,81,33,12,1,0,0,1.2,-1.2,0,9,7
2026,Round 22,20262205,Josh Treacy,140a153,Fremantle,Frem,images/afl_logos/Frem-40.png,4.5,11.7,0.7,0.3,17.2,10.03,0,15.4,10.5,6.2,104,94,90,12,0,12,66.7,503,11,9,2,5,11,0,6,0,6,0,2,3,7,2,2,0,0,0,0,0,0,4,2,2,12.5,1.5,3,9,2
2026,Round 22,20262205,Matthew Johnson,140b0f9,Fremantle,Frem,images/afl_logos/Frem-40.png,1.5,1.9,1,11.3,15.6,9.69,1.8,11.1,9.4,5.3,118,108,79,13,11,24,70.8,421,194,5,6,5,9,0,10,7,5,3,7,6,8,2,2,24,2,4,0,0,0,1,1,0,3.4,2.6,0,5,0
2026,Round 22,20262205,Harvey Langford,140dec2,Melbourne,Melb,images/afl_logos/Melb-40.png,5,1.1,5.1,3.1,14.3,8.99,1.6,11.3,7.7,4.1,112,86,71,9,7,16,93.8,338,251,0,3,7,14,0,10,6,8,4,3,5,5,2,0,0,2,1,0,0,0,1,0,0,2.2,-2.2,0,2,2
2026,Round 22,20262205,Jye Amiss,140bfb2,Fremantle,Frem,images/afl_logos/Frem-40.png,3,7.2,5.7,-2.1,13.8,7.25,0,13.9,7.8,8.5,78,64,86,5,3,8,87.5,102,7,0,1,0,3,0,4,2,4,2,0,0,5,1,0,0,0,0,0,0,0,5,5,0,20.4,9.6,0,5,0
2026,Round 22,20262205,Jake Bowey,140a159,Melbourne,Melb,images/afl_logos/Melb-40.png,1.4,3.9,4.5,4,13.7,11.42,0,12.1,5.2,7.2,100,87,77,16,8,24,83.3,610,196,3,3,2,13,4,5,5,5,5,9,7,4,0,0,0,0,0,0,0,0,1,1,0,3.2,2.8,0,3,0
2026,Round 22,20262205,Caleb Serong,140940c,Fremantle,Frem,images/afl_logos/Frem-40.png,6.2,2.7,1.8,2.6,13.3,13.91,5.1,5,3.6,6.4,105,94,81,11,10,21,81,409,249,6,4,10,18,0,8,6,2,2,11,2,0,0,0,66,7,4,0,0,0,0,0,0,0,0,2,7,1
2026,Round 22,20262205,Bailey Laurie,140a15a,Melbourne,Melb,images/afl_logos/Melb-40.png,6,5.8,-0.3,1.6,13.1,6.59,0.1,10.1,7.6,3.6,73,68,65,8,5,13,69.2,200,122,1,2,2,8,0,7,6,6,5,3,3,2,0,1,0,0,1,0,0,0,5,3,1,16.8,2.2,0,9,2
2026,Round 22,20262205,Jack Steele,23098d,Melbourne,Melb,images/afl_logos/Melb-40.png,2.1,4.6,0.9,4.4,12,11.62,4.7,5.3,8.2,3.4,78,59,73,5,12,17,70.6,171,300,2,2,4,18,0,12,7,6,3,4,3,2,0,0,71,6,5,0,0,0,0,0,0,0,0,2,6,3
2026,Round 22,20262205,Shai Bolton,2daf49,Fremantle,Frem,images/afl_logos/Frem-40.png,0.6,-0.9,9.8,1.3,10.8,11.83,4.9,5.3,4,8.8,85,56,77,11,6,17,88.2,511,237,7,5,1,10,0,7,4,2,2,9,2,3,0,0,66,5,3,0,0,0,2,1,1,4.5,2.5,1,6,0
2026,Round 22,20262205,Isaiah Dudley,1409c66,Fremantle,Frem,images/afl_logos/Frem-40.png,3.7,0.5,0.2,6,10.4,8.62,0.6,5.7,2.5,5.3,63,41,77,4,8,12,75,135,199,1,3,0,15,0,3,3,2,2,7,1,2,0,0,0,0,1,0,0,0,3,2,1,9.3,3.7,1,7,1
2026,Round 22,20262205,Koltyn Tholstrup,140cb98,Melbourne,Melb,images/afl_logos/Melb-40.png,2.7,0.6,3.2,3.4,10,8.44,0.2,7.5,6.5,1.6,97,71,87,9,13,22,86.4,190,329,4,1,2,11,0,9,7,8,7,11,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,5,1
2026,Round 22,20262205,Jordan Clark,1408748,Fremantle,Frem,images/afl_logos/Frem-40.png,2.5,0.8,2.9,3.7,9.9,9.93,1.4,5.3,3.3,3.4,81,71,76,9,12,21,90.5,258,235,1,1,1,10,2,5,4,3,3,8,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1
2026,Round 22,20262205,Trent Rivers,14093e2,Melbourne,Melb,images/afl_logos/Melb-40.png,3.6,-2.6,3.4,5.4,9.8,10.66,1.2,7.8,5.8,3.5,86,81,71,13,11,24,75,465,396,3,5,2,10,2,6,4,5,3,11,6,4,0,2,0,1,1,0,0,0,1,0,1,2,-1,1,9,3
2026,Round 22,20262205,Daniel Turner,140c11f,Melbourne,Melb,images/afl_logos/Melb-40.png,2.4,1.8,3.4,1.5,9,9.38,-0.4,7.7,6.9,0.8,62,56,100,8,8,16,75,228,29,1,2,1,4,0,7,5,6,5,4,8,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2026,Round 22,20262205,Murphy Reid,140dea1,Fremantle,Frem,images/afl_logos/Frem-40.png,0.2,2.7,4.2,1.8,8.9,11.16,-0.7,7.4,2.9,5.9,57,42,78,8,10,18,83.3,192,220,1,2,1,13,0,5,3,3,3,10,1,1,0,0,26,2,2,0,0,0,1,0,0,1.6,-1.6,2,6,0
2026,Round 22,20262205,Kysaiah Pickett,140909d,Melbourne,Melb,images/afl_logos/Melb-40.png,5.2,-2.9,0,6.3,8.6,14.42,0.7,7.2,8.9,0.5,118,115,81,17,10,27,59.3,458,311,3,4,6,20,0,9,4,5,2,13,2,3,1,0,76,2,3,0,0,0,4,2,1,16.4,-3.4,3,13,0
2026,Round 22,20262205,Heath Chapman,140a2e8,Fremantle,Frem,images/afl_logos/Frem-40.png,4.4,1.1,1.7,1.2,8.5,7.32,0,8.4,4.6,2.5,71,59,85,9,3,12,83.3,187,181,1,0,2,10,0,4,3,4,3,3,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
2026,Round 22,20262205,Changkuoth Jiath,2dc076,Melbourne,Melb,images/afl_logos/Melb-40.png,0.8,0.6,3.8,2.9,8.2,6.7,0,6.7,4.4,0.8,83,69,71,11,5,16,75,317,148,3,2,1,6,0,5,3,5,3,5,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,Round 22,20262205,Andrew Brayshaw,14077f8,Fremantle,Frem,images/afl_logos/Frem-40.png,0.3,2.2,2.5,3.1,8.1,12.71,3.7,2.4,4.3,4.3,78,71,81,9,11,20,80,181,255,1,6,6,20,0,9,5,3,3,9,2,1,0,0,76,5,6,0,0,0,0,0,0,0,0,0,3,0
2026,Round 22,20262205,Hayden Young,1409368,Fremantle,Frem,images/afl_logos/Frem-40.png,0.8,2.1,2.1,3.1,8.1,11.43,0.9,4.6,4.7,2.2,78,76,65,11,8,19,78.9,248,347,2,3,4,12,0,6,3,3,1,8,1,5,0,0,42,3,4,0,0,0,0,0,0,0,0,0,5,1
2026,Round 22,20262205,Kade Chandler,1408412,Melbourne,Melb,images/afl_logos/Melb-40.png,3.2,2.2,0.9,1.3,7.6,10.84,0,6,2.2,4.3,46,47,80,3,3,6,83.3,125,28,1,0,5,15,0,3,2,3,2,2,1,2,0,0,13,0,0,0,0,0,1,1,0,3.8,2.2,1,2,0
2026,Round 22,20262205,Joel Fitzgerald,140b1f1,Melbourne,Melb,images/afl_logos/Melb-40.png,1.2,6.7,-1.7,1.4,7.6,7.74,3.4,3,4.6,1.5,61,63,60,8,5,13,61.5,217,144,4,3,7,21,0,7,6,2,2,5,0,1,0,0,66,3,4,0,0,0,0,0,0,0,0,0,3,1
2026,Round 22,20262205,Neil Erasmus,140be5a,Fremantle,Frem,images/afl_logos/Frem-40.png,-1.5,5.1,2.9,0.9,7.4,7.92,2.2,3.6,7.3,-0.5,54,40,76,7,5,12,83.3,262,81,2,6,0,5,0,6,4,4,3,3,4,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,4,2
2026,Round 22,20262205,Harrison Petty,14091fd,Melbourne,Melb,images/afl_logos/Melb-40.png,1.2,5.1,0.3,0.3,6.9,7.6,0,6.2,6.5,-0.6,90,73,85,6,3,9,66.7,173,58,2,1,3,17,0,3,1,3,1,0,1,6,0,0,0,0,0,1,0,0,5,3,2,20.8,-0.8,2,7,0
2026,Round 22,20262205,Karl Worner,140c157,Fremantle,Frem,images/afl_logos/Frem-40.png,2.7,2,-0.6,1.4,5.4,8.87,-1,4.5,2.2,3.6,79,75,80,11,2,13,92.3,239,184,0,1,7,14,1,2,1,2,1,4,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
2026,Round 22,20262205,Judd McVee,140b467,Fremantle,Frem,images/afl_logos/Frem-40.png,0.4,2.4,0.9,1.7,5.3,6.97,1.8,2.4,2.3,2.2,37,36,72,6,7,13,76.9,242,138,2,4,0,11,2,4,4,2,2,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0
2026,Round 22,20262205,Sam Switkowski,2da7bb,Fremantle,Frem,images/afl_logos/Frem-40.png,3.9,0.8,0.4,0,5.1,9,0,1.6,1.5,0.1,44,41,78,5,6,11,72.7,102,181,2,1,1,8,0,2,2,2,2,6,0,1,0,0,0,0,0,0,0,0,2,1,1,8.5,-1.5,0,6,0
2026,Round 22,20262205,Tom McDonald,22f74d,Melbourne,Melb,images/afl_logos/Melb-40.png,1,-0.5,0.4,3.3,4.3,7.54,0,4.2,1.3,-0.3,48,26,96,4,2,6,100,100,90,0,0,1,1,0,1,0,1,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 22,20262205,Oscar McDonald,2da958,Fremantle,Frem,images/afl_logos/Frem-40.png,2,-0.6,0.9,1.9,4.2,6.42,1.5,1.5,1,0.3,36,26,91,5,2,7,85.7,160,104,0,1,1,2,0,1,1,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 22,20262205,Ed Langdon,231198,Melbourne,Melb,images/afl_logos/Melb-40.png,1.5,-0.5,0.7,2.3,4.1,8.8,0.6,2.2,1.2,1.6,41,38,94,3,6,9,77.8,153,66,2,2,2,3,0,3,1,1,1,3,2,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2026,Round 22,20262205,Bayley Fritsch,14074de,Melbourne,Melb,images/afl_logos/Melb-40.png,-1.6,4.1,-2,3.5,4,9.16,-0.9,5.3,7.1,-2.1,98,84,87,10,2,12,41.7,299,20,1,0,4,8,0,8,3,7,3,1,0,4,0,0,0,1,1,0,0,0,7,2,5,19.8,-2.8,0,9,1
2026,Round 22,20262205,Jacob van Rooyen,140b478,Melbourne,Melb,images/afl_logos/Melb-40.png,1.3,2.4,-1.1,0.9,3.5,8.33,1.1,1.3,5.1,-0.6,32,22,81,3,5,8,62.5,71,58,2,1,1,3,0,6,5,4,4,0,2,1,0,1,13,2,2,12,1,0,0,0,0,0,0,0,2,1
2026,Round 22,20262205,Jake Lever,2311a9,Melbourne,Melb,images/afl_logos/Melb-40.png,1.4,1.2,0,0.6,3.2,9.35,0,2.6,1.8,-1.3,37,30,98,4,2,6,66.7,115,113,2,1,1,3,1,1,0,1,0,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2026,Round 22,20262205,Nathan O'Driscoll,140a2e4,Fremantle,Frem,images/afl_logos/Frem-40.png,0.9,-1.6,0.5,3.2,3.1,8.03,-0.3,3.4,1.2,1,52,49,69,7,2,9,88.9,245,134,3,1,2,11,0,1,0,0,0,4,1,3,0,1,0,1,0,0,0,0,1,1,0,5.4,0.6,1,4,1
2026,Round 22,20262205,Caleb Windsor,140dbed,Melbourne,Melb,images/afl_logos/Melb-40.png,2.4,1.6,1.1,-2.2,2.9,8.63,-2.2,2.7,1.2,0.7,48,49,72,8,7,15,40,390,134,7,4,2,14,0,2,1,2,1,8,0,3,0,0,0,0,0,0,0,0,1,0,0,2.1,-2.1,1,6,0
2026,Round 22,20262205,Brennan Cox,2dbb29,Fremantle,Frem,images/afl_logos/Frem-40.png,1.8,4.1,-1.4,-1.6,2.8,7.97,1.2,0.6,4.8,-4.2,59,63,78,9,5,14,71.4,69,61,0,3,2,3,0,4,2,3,1,3,4,8,2,3,0,1,1,0,0,0,0,0,0,0,0,0,3,3
2026,Round 22,20262205,Christian Salem,230a27,Melbourne,Melb,images/afl_logos/Melb-40.png,1.4,0.4,-0.5,1.5,2.8,7.34,0,2.2,1.8,0.3,32,31,43,2,4,6,83.3,75,45,1,0,4,6,0,2,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2026,Round 22,20262205,Matthew Jefferson,140cafe,Melbourne,Melb,images/afl_logos/Melb-40.png,0.4,1.6,0.3,0,2.3,4.77,0,2.1,1.3,0.7,15,14,62,2,2,4,75,62,27,0,2,0,2,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2026,Round 22,20262205,Michael Frederick,2dc419,Fremantle,Frem,images/afl_logos/Frem-40.png,0.9,1.1,-0.8,0.3,1.5,7.74,-0.4,0.2,1.5,-0.4,28,25,74,5,1,6,50,109,44,0,1,1,18,0,3,3,1,1,2,0,1,0,0,0,1,2,0,0,0,2,0,1,4.9,-3.9,1,3,0
2026,Round 22,20262205,Mason Cox,2dc177,Fremantle,Frem,images/afl_logos/Frem-40.png,-1.9,0.8,1.5,0.8,1.2,5.93,0.5,0.5,5.3,-4.6,39,47,49,5,2,7,71.4,102,51,1,3,0,3,0,4,1,1,0,0,4,4,1,4,21,2,3,18,14,2,0,0,0,0,0,0,0,0
2026,Round 22,20262205,Luke Ryan,2dc183,Fremantle,Frem,images/afl_logos/Frem-40.png,-0.6,-1.7,1.3,0.3,-0.6,8.06,0,-0.7,0.1,2.1,70,68,89,16,2,18,88.9,373,204,1,2,1,5,5,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
